,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Pak4,12.32307363806701,0.7297813605238825,0.5147749506887577,1.4176706919158575,0.15628693057861773,
Fbxo17,16.76114993441628,-0.036739329851759386,0.4200344113533967,-0.08746742852182339,0.930299974452814,
Mrps12,116.53173602977274,0.2985507641172522,0.2627828632630167,1.1361119991239146,0.255909693821587,0.9474502956129918
Nfkbib,53.94974977668953,0.41080769077006773,0.3067665298017193,1.3391542129305831,0.18052047470402577,0.9174668045900132
Sirt2,195.31970245714405,0.08875059278937263,0.22812040598520592,0.3890515291960697,0.6972380283827027,0.9802796251612313
Hnrnpl,204.12877737006036,-0.04605371917786836,0.1956447558302936,-0.2353946007007534,0.8139024763717541,0.9875772127952741
Ech1,464.8532914502911,-0.01513384953532024,0.2250851953114033,-0.06723609482348539,0.9463937506123281,0.9939721250359359
Lgals4,7.744189243150416,-1.0343134086579053,1.2787479225013132,-0.8088485544787607,0.4186022635627271,
Actn4,318.6970218094939,-0.010049098848487469,0.23345637318020163,-0.04304486834776069,0.9656657672091775,0.9944852821739768
Eif3k,530.360248333989,0.3015421579927908,0.2542160490869213,1.1861649139613832,0.23555717919703756,0.946969014112864
Fam98c,40.029559504651665,0.20007760394430307,0.33920332800695296,0.5898456395457355,0.5552941415425917,0.9726193330447768
Spred3,15.196470506658216,0.10314643494341676,0.4714347197371595,0.21879261459767815,0.8268116002004312,
Psmd8,312.79434220096266,-0.11410481626569827,0.2553279407006433,-0.44689514180306383,0.6549507718823369,0.9802796251612313
Kcnk6,23.97159877436681,0.4999124360899708,0.4034890721250215,1.238973916832802,0.21535515768805624,
Yif1b,172.28625869924502,0.1591609125856259,0.23466891582514462,0.6782360246817652,0.49762205462261744,0.9649844120115794
Ppp1r14a,150.48027417725118,0.3204881801194753,0.2734975285147075,1.1718138070934736,0.2412718180986605,0.9474502956129918
Dpf1,18.545260845593823,0.5954264782927496,0.42375131789113896,1.4051318619042354,0.15998207113854612,
Sipa1l3,37.770670882015956,-0.19434138405132073,0.34659088862896165,-0.5607227149567984,0.5749865796977356,0.9749756264217859
Zfp84,12.01509217182755,0.35613375485487375,0.5034612383753772,0.7073707521240054,0.4793361077718271,
Zfp30,37.05004623167606,-0.0898864933292311,0.3374616614105894,-0.26636060805694384,0.7899614998793283,0.9866262364528611
Zfp790,5.831584925167861,-0.8885730475887719,0.7448781067985925,-1.1929106782420618,0.23290435675950716,
Zfp27,8.701175803661503,-0.37934014679584077,0.5624730550071303,-0.6744147891511567,0.5000476429322517,
Zfp383,17.303072395889043,0.1838286524854959,0.43253607816077216,0.42500189410134576,0.6708352939718131,
Zfp74,29.422593938218338,-0.09678595914660534,0.35183619892103685,-0.2750881218118411,0.7832485370931891,
Zfp568,11.133101323821544,-0.6538200928944012,0.5308406692123085,-1.2316691821381671,0.21807268632451504,
Zfp260,81.55276211105047,-0.06691878172756188,0.25640149680193364,-0.2609921648751359,0.7940985494423134,0.9866262364528611
Zfp146,11.170677595761246,-0.8185747324577288,0.5417877386399315,-1.5108771832168544,0.1308197451299001,
Capns1,775.9966903728642,0.1194343558273214,0.1859397212788902,0.6423283578455102,0.5206600054822658,0.968477561784026
Tbcb,152.34833340335243,-0.15641302937504797,0.23473595814708947,-0.6663360424611084,0.505196332857538,0.9667239560234276
Polr2i,124.0498990942313,0.28473067228322785,0.25986192477934283,1.095699851084386,0.2732101479011009,0.9474502956129918
Clip3,183.6474915826025,0.3938683206417639,0.2247846962799943,1.7522025616510706,0.07973898333791889,0.8028609753016447
Alkbh6,18.758864893240144,0.8518807684725593,0.43834414499071706,1.9434062898013613,0.05196708790963623,
Sdhaf1,36.86442516872121,0.0932430799946087,0.31121801150242956,0.2996069525168879,0.7644769803327427,0.9857543394076788
Lrfn3,16.199956998435507,-0.05543684896466336,0.4392696721022301,-0.12620231371621232,0.8995717799304797,
Lin37,21.43377648108273,0.32780164437001136,0.3783026613757663,0.8665063131670847,0.3862125658036917,
Psenen,300.0227816474108,0.2726201811060217,0.26125502030539943,1.0435021718906559,0.29671577544206906,0.9474502956129918
U2af1l4,44.086083375498234,0.1479712231616321,0.32345383409718514,0.4574724661237825,0.6473314883755907,0.9802796251612313
Kmt2b,46.90130642344567,-0.1676910585111828,0.32539773315049136,-0.5153418153458011,0.606314183609127,0.9775910871653066
Cox6b1,602.4200073958284,0.1613686549396351,0.24744427964343663,0.6521413837982629,0.5143099693132127,0.9673291132678561
Rbm42,136.1480217387427,0.07684811593464742,0.21275337565094496,0.3612075046965587,0.717944332398083,0.9834482741905816
Haus5,7.056835561204104,-0.3218679163655676,0.6884751346778648,-0.4675084112023429,0.6401361756660257,
Tmem147,161.86623992009058,0.3075050390160504,0.23720475594635734,1.296369618683325,0.19484817387815234,0.9268942150902505
Sbsn,111.97739732016733,-0.15491992955375805,0.2501602568250534,-0.6192827410714544,0.535730112181326,0.9715489037165047
Krtdap,5.296885448770998,0.48445019717449017,0.8762545824438518,0.552864666137746,0.5803560840183819,
Usf2,128.4811689704656,-0.053135415362384676,0.2167266277139364,-0.2451725287421517,0.8063228462424505,0.9875772127952741
Fxyd5,650.2966401516034,0.018806021280331625,0.21673082777221298,0.08677132585908363,0.9308532802834463,0.9935055500003961
Fxyd1,1088.1437733151045,0.09842504459890737,0.20962751952670752,0.46952349014637634,0.6386954984526592,0.9802796251612313
Lgi4,120.24875270241675,-0.2006747983308915,0.25422628913469875,-0.7893550230934865,0.42990453566928855,0.9589335095447377
Scn1b,261.13797477177195,-0.10878787698430012,0.20048545972753137,-0.5426222786038831,0.5873898965500726,0.9749756264217859
Gramd1a,38.15457329930158,-0.6031487391513413,0.32633037892088856,-1.8482764036429506,0.06456236746402172,0.7611737579476202
Wtip,108.78764349234861,0.19190580226312093,0.25316545792880035,0.7580252212649486,0.44843588409453183,0.9589335095447377
Uba2,114.51721373032431,-0.03517936066318885,0.23826077045344526,-0.1476506627433352,0.8826184701630748,0.9935055500003961
Pdcd2l,23.991617468102998,0.32071589839685943,0.3732800467780446,0.8591830749195114,0.3902395195950654,
Gpi1,327.79772282554546,-0.0006205558480068634,0.18677863208442388,-0.003322413496027599,0.9973491024438759,0.9991285957152375
4931406P16Rik,165.6789322228465,-0.412656712731783,0.25838477974979207,-1.5970627725494542,0.11025171541775913,0.8776878441918459
Lsm14a,109.25258783545848,0.006625143084233466,0.23641237047361527,0.028023673511504605,0.977643269827762,0.9951011853604005
Kctd15,26.61507074557414,0.31368631169087274,0.3885028612399829,0.8074234271780689,0.41942257424612484,
Pepd,42.44160985093788,0.25677875297231434,0.3202613944583575,0.8017786639772545,0.42268100268823905,0.9589335095447377
Cebpg,128.60262624226235,0.010417442567829697,0.22943660587026132,0.045404448554823944,0.963784935212311,0.9944852821739768
Cebpa,75.28909513473145,0.5939553788635528,0.2561423090059186,2.3188491630636014,0.02040321641153787,0.512709060068582
Lrp3,68.82876914695699,0.5151190646978284,0.26066535711786637,1.9761700227196068,0.04813552385910625,0.7110266065087626
Gpatch1,32.81052032351881,0.3235676300036585,0.32725941855276086,0.9887190762440741,0.3228006068079613,
Faap24,7.0711503554255,0.35986038341609033,0.638914924028077,0.5632367782980076,0.5732736620306531,
Cep89,18.589877661249666,-0.5322124934642091,0.4071750287845724,-1.3070852970843438,0.19118374415341033,
Nudt19,40.806307203762664,0.24413167723423979,0.3417502349852428,0.7143570135212393,0.4750064457914486,0.9599226874175278
Ankrd27,45.71613952612843,0.07338186678869905,0.32278296763067094,0.22734119872354222,0.820158439723611,0.9875772127952741
Pdcd5,266.1035061429396,-0.009479825541998594,0.2431276373608894,-0.03899114738620646,0.9688974466104529,0.9944852821739768
Dpy19l3,10.779150143922042,0.2259839239473234,0.5083668383240902,0.4445292393428224,0.6566599939249548,
Zfp507,19.78361240294393,-0.0355402028901868,0.42341719374493714,-0.08393660771271351,0.9331068335004156,
Tshz3,94.50879348917569,0.03490714367768485,0.2555193649277433,0.13661251736265084,0.891337081846585,0.9935055500003961
Uri1,103.06241774082312,-0.1933268671457093,0.24656588609223876,-0.7840779201441798,0.43299439036300247,0.9589335095447377
1600014C10Rik,16.456792090609635,0.25902552654393834,0.46418074006104526,0.5580273031360014,0.5768257402407084,
Plekhf1,65.81587005125698,-0.06236513128520954,0.26620611908554465,-0.23427384576824348,0.8147723890404568,0.9875772127952741
Pop4,50.76156881932069,0.019522813116779957,0.2942652547877125,0.06634426864586516,0.9471037395545844,0.9939721250359359
Gm37494,41.796007181791985,-0.03836342617037874,0.3169358610084207,-0.12104476296344217,0.9036555801155387,0.9935055500003961
AI987944,28.857348990860352,0.3171603078524299,0.33731407942886305,0.9402522076441121,0.3470882079704859,
AW146154,13.059253091773025,-0.043895026254269394,0.49084759757966223,-0.08942699622186791,0.9287425695353541,
2610021A01Rik,10.146939150915946,0.06850691809954301,0.5348864971866112,0.1280774864571732,0.898087652501258,
Zfp788,11.249292009015004,0.13036081448485043,0.5063333040904702,0.25746047797313754,0.7968233211631536,
Zfp141,13.700640719305737,-0.3523561293881138,0.50881583095429,-0.692502292484229,0.4886219467373204,
Zfp976,14.488686870822255,-0.19397518599319008,0.4379742735850244,-0.4428917351820974,0.6578440457288535,
Zfp975,7.859489703331965,-0.23385207784087483,0.5858215000305363,-0.39918657445772326,0.6897557348690118,
Zfp715,8.44535572383142,-0.27574931565381555,0.5793085593598486,-0.47599730954869,0.6340762946515195,
Etfb,433.04102317651314,0.1597352488914052,0.2540986788251061,0.6286347084919303,0.5295882319779992,0.970652826321821
Vsig10l,4.783082074204259,-0.10225929347979308,0.7376976595259387,-0.13861951730402294,0.8897508196337754,
Iglon5,14.03812958663394,-0.8276564865537794,0.469624799731718,-1.7623781517215313,0.07800542753110425,
Zfp719,22.884920760347686,0.30423495358802544,0.3820102944106036,0.796405117975744,0.42579660444350365,
2410002F23Rik,37.4737285030189,-0.22789557708671035,0.3300212136705488,-0.6905482667372175,0.4898494677370615,0.9649844120115794
Clec11a,168.6360676803054,-0.05564738437182839,0.20793817833698944,-0.2676150422056932,0.7889956511669742,0.9866262364528611
Shank1,11.282356703569317,-0.31392420705733476,0.5111403390324715,-0.6141644145158968,0.5391066859797431,
Josd2,75.28552035581866,-0.036333618202252185,0.30683353312624684,-0.1184147567968156,0.905739033809458,0.9935055500003961
Emc10,410.9444915885707,0.14785942505661853,0.20449212499611275,0.7230568172707347,0.4696449780204538,0.9595946031411595
Pold1,8.840748622023794,0.3552136711475279,0.5833832642515369,0.6088856038804203,0.5426002670890699,
Nr1h2,92.18341267339876,0.09887538040608324,0.244109042697262,0.40504595533851667,0.6854437313523019,0.9802796251612313
Vrk3,38.64157990859263,0.004518590919670554,0.37370315055073783,0.012091391022557256,0.990352700860359,0.9978282557924034
