gene,baseMean,log2FC,lfcSE,stat,pval,padj,n_a,n_b,contrast,cell_state,tissue,contrast_label,method,is_sig
Por,995.7177761489658,0.9833238744473901,0.21519023198265122,4.569556273012737,4.8875792278691445e-06,0.0008215984623586856,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Gpr146,92.42683014293233,1.0924194403583611,0.3229481472465102,3.382646563147811,0.0007179095933048897,0.04067557492889592,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Mmd2,40.739115514347354,2.9958860551055952,0.6510123243711348,4.60188838667465,4.186775593861994e-06,0.0007496654299454004,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Flt1,22.81570831329365,-4.402836207144819,0.9458873972551956,-4.654714948017175,3.2442922859048212e-06,0.000615079649263014,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Gng11,703.1708736174246,-0.6981770650729272,0.18370265107576764,-3.800582413941136,0.00014435639598722969,0.013198884092676347,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Reep1,19.143289263589637,2.581269697057191,0.7641657334293768,3.377892496530988,0.0007304363022361998,0.04112133104117506,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Tmsb10,16408.81969444936,-0.8370999357331106,0.22964523337364987,-3.6451875069886026,0.0002671969134553864,0.020504182192064534,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Prokr1,148.9071687383757,1.0008658224158251,0.2924158054373324,3.422748715374486,0.0006199135612633362,0.0371717471246834,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Lrrn1,218.1571646304483,1.292333960420395,0.2628763927723327,4.916127868277759,8.827275277734067e-07,0.00022760246576109515,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Mfap5,9291.929824646539,-0.6539091832073769,0.1688432434746689,-3.8728774083606203,0.00010755793642620657,0.010585014629058436,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Clec2d,551.8367610119548,-0.715362734740375,0.20994598439444428,-3.4073656459956823,0.000655931920803235,0.03876492795615218,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Mgp,18041.483962838945,-1.0965856455947076,0.2130289207586609,-5.147590485317355,2.6385373638902373e-07,8.296591145188521e-05,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Pde3a,744.337215451209,-0.8683759150444764,0.16607082745633361,-5.228949167925389,1.704762251576095e-07,5.783630249294478e-05,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Peg3,473.0649215228578,-1.1173985751060274,0.1871344373542443,-5.9711007279264114,2.3565818319306286e-09,1.4467168084404604e-06,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Slc1a5,2340.886274004755,0.8593798023493573,0.1704664893509024,5.041341589315765,4.6227944028160993e-07,0.0001324379232024559,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Dedd2,212.58508240907256,1.0899723494096523,0.2258029580264178,4.827095087399745,1.3853898407828989e-06,0.0003049954383791331,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Supt5,1812.8591108603061,0.7271938253671364,0.1951000467719104,3.727286781316315,0.00019355218172259714,0.016203082641348846,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Slc17a7,42.91712775968307,1.9228594752216328,0.5052890058291734,3.8054647004762017,0.0001415382002470581,0.013127413507806282,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Dbp,510.42629580084525,5.169467230580769,1.0666722392383332,4.846350209950222,1.2575345268658624e-06,0.00028442342316411753,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Pcsk6,815.7470404912615,-0.7190750663582983,0.20729189330996628,-3.4689010499945407,0.0005225918912439944,0.0331884466104314,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Anpep,312.4222346663533,-1.2735445685857436,0.27132970554883606,-4.693715957158702,2.682864837859428e-06,0.000532115284456673,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Nmb,2022.6305431921335,1.3691754775857314,0.24130238873331733,5.6741066044684585,1.3941429797613023e-08,6.912804344262581e-06,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Nox4,223.29437266525585,-0.9412957464846575,0.24792540567642152,-3.7966893466060694,0.00014664136507651566,0.013313383651876336,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Prss23,2420.3598506915637,-1.3862069223446765,0.28415149212969554,-4.878408034936409,1.0694550752181216e-06,0.0002651425928790774,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Uvrag,484.1429931826781,0.6253596330822624,0.17864900395147215,3.5004932535315665,0.0004643979931659553,0.030237469332805536,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Dgat2,38.76193888366079,4.04613350821307,0.7428151413134246,5.447026161931502,5.121893207333033e-08,2.1300466848044343e-05,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Slco2b1,770.1770532137272,0.7237053787525093,0.20054353687617862,3.608719533052546,0.00030771205841743335,0.02228665088268287,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Lmo1,250.99259301805685,0.8360503114025488,0.22138096133930546,3.7765230864688215,0.0001590328250974392,0.014042816309288947,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Adm,2566.2449418356196,-0.915827443752636,0.21698503998311683,-4.220693941959753,2.4355141781622812e-05,0.002962136677817748,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Mical2,109.5065827226365,-1.208094073810885,0.32312385557309337,-3.738795675324578,0.00018490393129342908,0.015682711763000828,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Arntl,171.6584869959655,-3.2176873113885165,0.28858346214928443,-11.149936615993623,7.165739390172841e-29,9.238071221810828e-25,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Rras2,87.29604666342414,-1.5165778647305235,0.3377574704813485,-4.490138626894623,7.117683505586766e-06,0.0011055563343858384,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Fam57b,15.148576515825935,2.5623897303242082,0.7459939448548981,3.4348666607778084,0.000592845456075341,0.03584704568465052,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Fgfr2,38.634093094451735,1.967122810802563,0.5327291937490177,3.6925380359938083,0.00022202712100869622,0.017668973111383407,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Tspan4,987.4005284548861,0.6200307450253866,0.18001652448716932,3.444299054165882,0.0005725420465321456,0.0351486288756782,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Lsp1,548.5910417537092,-1.0626506182302917,0.2574318834312302,-4.127890469768349,3.6610641587541995e-05,0.0040340546268939435,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Ccnd1,80.14697479451111,-2.3874906785599763,0.4959851354531086,-4.813633530325213,1.4821048936373832e-06,0.0003184549381462191,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Hpgd,1383.8316667803538,-1.035287728139859,0.19042384304585927,-5.43675472346461,5.4259749201412755e-08,2.1859896459519165e-05,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Palld,382.9147284313295,-0.9853770928624174,0.2635420250993497,-3.7389751880784527,0.0001847719608392311,0.015682711763000828,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Lpl,15080.122170138025,-0.786895578427971,0.21213298674720663,-3.709444676634351,0.00020771433714778312,0.016948438193096327,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Gm3336,326.3664148771641,0.932046473845132,0.26588474682725355,3.5054529639892675,0.00045583103661314776,0.029982519000085205,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Pde4c,275.663146530662,1.1765817521300557,0.23997457732028332,4.90294332536619,9.441123003652425e-07,0.0002386567799276217,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Gnao1,270.35153965269905,0.8905749709589684,0.2399364399915003,3.711712030863327,0.00020586211808151602,0.016904295708961174,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Cdh11,118.57663520824873,-1.6726343126428667,0.4851824897439795,-3.447433384344683,0.0005659399525475205,0.03507739359732036,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Cotl1,232.73586296587837,1.1810403506252674,0.27612894869597504,4.277133405254161,1.8931536090185517e-05,0.002416488745293779,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Agt,1814.9780274407822,1.499770731919054,0.3107944981511564,4.825602579327622,1.3958059932026722e-06,0.0003049954383791331,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Mmp3,247.0691039873109,-3.1133721218342743,0.43123509580147074,-7.219663130729018,5.211651538565585e-13,6.718861163518752e-10,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Gramd1b,26.967531286922156,2.2647753892439786,0.6533833104212647,3.466227791744143,0.0005278158931109963,0.03319318289749739,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Clmp,903.8932350995087,-0.7999012423539721,0.20197580765420584,-3.9603814518392664,7.483013461688415e-05,0.007717680763846964,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Sorl1,14.204412259370237,5.806879858386478,1.3807941235132468,4.205463913484542,2.6054716093399433e-05,0.0031101611099639396,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
D630033O11Rik,149.4031553647359,-1.1377288816610371,0.33585174828368497,-3.3875925537836653,0.0007050892317911075,0.04058040346540606,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Tagln,343.592469422432,-2.9343815479801556,0.429467770056899,-6.832600145038561,8.338915236068275e-12,7.16701968155948e-09,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Arih1,2063.3305991358093,0.7094453678376119,0.19812569245429631,3.580784294299776,0.0003425643820449381,0.024003420434472282,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Cilp,648.6558923907388,-0.9655361287865034,0.2656433234711059,-3.634708812440848,0.00027829477869990073,0.02098114787718784,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Tpm1,687.4685214576904,-0.8947058314397969,0.208826150839672,-4.284453014348355,1.8318931582548647e-05,0.0023616766596221716,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Aldh1a2,418.206723824574,-1.5292896882956548,0.22286952091060627,-6.861816196522709,6.79905110071585e-12,6.26095477074491e-09,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Tpbg,190.94929651766782,-0.9027280883200272,0.24785820871657263,-3.642114953522892,0.0002704072654124316,0.02062775423489389,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Nt5e,237.4839218756871,1.8626178882726656,0.23690383190122796,7.862337528796262,3.7703043386673865e-15,5.400751503788883e-12,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Trf,8377.291033328842,1.0688838610950657,0.25301174743972743,4.224641234690874,2.3932172603767027e-05,0.0029384149448358527,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Myrip,16.64903201738661,3.2051109953446995,0.7638938129866705,4.195754620414273,2.719645639032609e-05,0.0031874246889462177,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Ulbp1,9.830767440110128,-3.6267939702879093,1.0950751457180439,-3.3119133280208,0.0009266024833107123,0.04911794120586113,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Ccn2,371.2486427741007,-2.6572693586542973,0.33045080042171676,-8.041346413030704,8.885666838933277e-16,1.4319252110940977e-12,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Arhgap18,382.28130771794514,-0.7292170108959632,0.21398583580338076,-3.4077816793724547,0.0006549327253991302,0.03876492795615218,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Rspo3,328.41405317928593,1.3454960759325174,0.3198593274663526,4.206524432444622,2.5932805873755533e-05,0.0031101611099639396,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Marcks,4351.923352079163,-1.4413618626798348,0.31639241461676176,-4.55561447143327,5.223266064615639e-06,0.0008417293263128103,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Lrrtm3,121.9360842807039,1.186905126148467,0.3087263910304191,3.8445211055232407,0.0001207880896575545,0.011450000381361711,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Mmp11,607.8344322257276,-0.9315677933756767,0.27866222194013696,-3.3429999477137553,0.0008287791548029454,0.04566077292187851,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Pdxk,242.3056326668465,0.9844388150422299,0.2446758882794973,4.023440241556165,5.7354141831119806e-05,0.006011460134038997,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Timp3,4937.042259711104,1.360656952449968,0.22873895947581635,5.948514217114925,2.7058738903693643e-09,1.5856420997564475e-06,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Igf1,4826.255754777112,1.6733021511575712,0.2702383788524943,6.191948598355523,5.942493297470443e-10,4.506507270058174e-07,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Slc16a7,82.7726176768273,1.4252533172340778,0.3190897100636361,4.4666226214246745,7.946412339634339e-06,0.0011917803402886505,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Ndufa4l2,380.14318649033567,-0.8960942129580717,0.2695288911751685,-3.3246684949098633,0.0008852372423350696,0.04761147936051608,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Sh3pxd2b,639.3196145386554,-0.6899969552443268,0.1939247023323165,-3.5580663368090293,0.0003735949733615819,0.025349402087250072,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Ntn1,626.4392130769792,0.694845095923676,0.19656684177438705,3.5349049191175204,0.0004079219109370546,0.02739025664479431,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Kdm6b,7718.504405557098,0.6767431795277417,0.1951780566960245,3.4673118022776475,0.0005256917134768635,0.03319318289749739,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Aspa,417.235772004964,0.9448162899462544,0.20566144067481915,4.59403710703431,4.347520191537263e-06,0.0007563113182406299,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Tmem98,28.00148530261026,-2.176876414789018,0.5926032373701478,-3.6734129642111832,0.0002393322211805106,0.018813847533287454,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Ccl8,106.92630325230539,-2.105550868840639,0.38986568807105054,-5.40070832921546,6.637827484329207e-08,2.593177937211277e-05,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Hlf,376.62943351120657,1.5536966109427417,0.2966797107392588,5.236949325153652,1.632524921948503e-07,5.688246295610838e-05,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Gngt2,144.3425389866413,-1.7289712739327374,0.3675239376706665,-4.7043773118311725,2.5464193884086217e-06,0.0005129443555525618,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Nr1d1,301.9946779837481,2.0612352082483008,0.3371492110699147,6.113718023266743,9.73362333843167e-10,6.971437337725616e-07,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Cnp,179.00960762466457,0.9349904911627869,0.25302805809279766,3.69520478562848,0.00021970963023138258,0.01759314629157133,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Wnk4,55.23049696049733,1.5191635125155694,0.3977185681997218,3.819694713757224,0.00013361694677005624,0.012573647282916533,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Aoc3,1440.0171947897043,0.6318376975437746,0.18777607704952723,3.3648466166279696,0.0007658622117555329,0.04274240534178498,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Higd1b,73.25188637336093,-1.426338678514899,0.36910479752343567,-3.864318990392793,0.000111399563106119,0.010811536067995094,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Itgb3,56.9850439373079,-1.615019259124858,0.4398634131220829,-3.6716380834261697,0.00024100080784792,0.01883019645318415,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Cyb561,207.9190228960057,1.059714276397717,0.24681095250423543,4.293627432840654,1.7577734761430618e-05,0.0022890116822662982,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Ace,3744.9978833496134,0.6957316231410229,0.16413742589067784,4.238714110238382,2.2480371828819835e-05,0.002786701477087936,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Cacng4,52.92699318974326,2.4659719632574606,0.4455093369362422,5.535174594130608,3.1091847813895317e-08,1.3361203400557947e-05,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Sept9,174.02486094367552,-1.7390141192540014,0.3342022865233486,-5.203477622324728,1.955933147114593e-07,6.465612854513162e-05,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Rbfox3,12.334165920368326,3.7708453039362566,0.930675738529675,4.051728381674174,5.084066645742494e-05,0.005416841917100184,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Sdc1,121.78112768300099,-0.9398042207431561,0.2819459996994919,-3.3332773713577524,0.000858293300453715,0.04688608995529362,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Rnf144a,424.5643269316491,-1.3268977160012463,0.2907202425613935,-4.564173806098265,5.0146522416247235e-06,0.000824545284999151,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Actn1,191.42552762180344,-1.795567726787422,0.3517625180594797,-5.104488496081918,3.3169045021806203e-07,9.944542521421525e-05,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Erh,323.4472688833736,-1.0749032016497435,0.30105332161267057,-3.570474479044923,0.00035633517288822326,0.02461659745129871,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Tgfb3,270.1575824386917,0.7432476079949779,0.22308964652107788,3.331609599931634,0.0008634529237116824,0.04696892444089033,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Lgmn,256.69678648482005,-1.1844451590893412,0.2669395666285318,-4.437128500840017,9.116687449884042e-06,0.001335594711408012,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Serpina3g,166.10533222070487,-1.1940499864568523,0.3397347778320053,-3.5146533836677016,0.00044032830391170643,0.029261404608400616,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Dio3os,147.14782731868658,1.0150182050286043,0.30216561854409224,3.3591452592098667,0.0007818395894451892,0.04325955359282137,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Chrm3,183.94980046031958,1.0037321759388782,0.2803120465661652,3.5807671779883927,0.00034258682593413746,0.024003420434472282,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Gm47405,90.84743289595765,1.103803943006927,0.3034202324548872,3.637871918020634,0.00027490006463511016,0.020847127254563762,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Amph,223.87011711170786,0.8682657033317805,0.2275441250644967,3.815812441150362,0.0001357355816740981,0.012680457383641108,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Sfrp4,200.43721196490978,-2.942905493521011,0.31811423776760306,-9.2510964431304,2.222014622586846e-20,7.161553128597405e-17,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Cmah,63.26579137134081,-1.8967760950770758,0.41067934434995157,-4.6186303771362285,3.862812396891805e-06,0.0007013996819821006,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Sox4,908.7292924514937,-1.1815015825532678,0.2573214563754576,-4.591539311161597,4.399887439345892e-06,0.0007563113182406299,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Tubb2b,115.38463366196628,-1.5603826133185976,0.45355849785464125,-3.4403117143638595,0.0005810445634409102,0.03550154744966926,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Edn1,108.09485030436117,-1.6894056746942543,0.35227481626654455,-4.795703799092994,1.6210466482698525e-06,0.00034259890802450715,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Susd3,11.110439970031537,6.381965990648886,1.8141559103988756,3.517870737606942,0.00043502421162634004,0.02905871573205583,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Aspn,1448.9760209313256,-1.2007855527391849,0.27316482132788206,-4.395827936049905,1.1035132383663807e-05,0.00158072140766882,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Ogn,10062.78364036272,0.5746011405646381,0.15996882039037888,3.591957102405418,0.000328203884527421,0.023376820327776302,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Lhfpl2,279.30880360700013,-1.3014505801616973,0.2790871743537873,-4.663240377043992,3.112688099578306e-06,0.0005989369399964704,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Map1b,1387.6594347390637,1.0468009518652048,0.2119638497103039,4.938582467226807,7.86924990031102e-07,0.00020704157084655035,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
