baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene,cell_state,tissue,contrast,contrast_label,dataset,is_sig
48.56782137671165,-4.0904416739620775,1.0997005613951782,-3.7195958768744988,0.0001995417920382671,0.04016315792671767,NAGPA,?,tumor,post.treatment_vs_treatment.naive,responder_vs_nonresponder,jerby_melanoma,True
110.3286582017409,-4.607453131740561,1.2580764196703056,-3.662299888704695,0.00024996099689802336,0.04551964685659694,MSL1,?,tumor,post.treatment_vs_treatment.naive,responder_vs_nonresponder,jerby_melanoma,True
115.25281611795732,8.11578178222072,1.7362047291408031,4.674438242220998,2.9475931489558293e-06,0.0029664123975222394,LOC93622,?,tumor,post.treatment_vs_treatment.naive,responder_vs_nonresponder,jerby_melanoma,True
39.83340830132529,-4.412365250670276,1.1347807969978798,-3.8882974247920052,0.00010094987525749212,0.02666550503403232,ITGA3,?,tumor,post.treatment_vs_treatment.naive,responder_vs_nonresponder,jerby_melanoma,True
91.45207227449384,-6.983964755175768,1.4532627017694992,-4.805713892383023,1.5420028227102446e-06,0.001834002084501648,APBA2,?,tumor,post.treatment_vs_treatment.naive,responder_vs_nonresponder,jerby_melanoma,True
42.15644684155173,-4.750324986663123,1.0312005838605989,-4.60659648666887,4.093131807091938e-06,0.003346902714511489,TOR2A,?,tumor,post.treatment_vs_treatment.naive,responder_vs_nonresponder,jerby_melanoma,True
17.063594345992314,-5.035254261023053,1.2885221274876992,-3.9077747704966144,9.315007902854426e-05,0.02666550503403232,PKP2,?,tumor,post.treatment_vs_treatment.naive,responder_vs_nonresponder,jerby_melanoma,True
29.850059380791542,-8.087207197505409,2.0682850112732214,-3.9101028888310623,9.225681571379659e-05,0.02666550503403232,MMP1,?,tumor,post.treatment_vs_treatment.naive,responder_vs_nonresponder,jerby_melanoma,True
14.467200625172083,5.471621015546907,1.3951232526372297,3.9219624540009574,8.783068080427437e-05,0.02666550503403232,ZNF790-AS1,?,tumor,post.treatment_vs_treatment.naive,responder_vs_nonresponder,jerby_melanoma,True
168.1522258308874,-3.4054058268515828,0.8362577273450962,-4.072196543597717,4.6571854557663726e-05,0.016034199294155647,CLDN11,?,tumor,post.treatment_vs_treatment.naive,responder_vs_nonresponder,jerby_melanoma,True
21.596251820083317,-5.128007902614927,1.374114029859442,-3.7318648898006446,0.00019006744267786792,0.04008300534204443,RNFT2,?,tumor,post.treatment_vs_treatment.naive,responder_vs_nonresponder,jerby_melanoma,True
48.545531755947394,-5.238784287320184,1.342298676785934,-3.9028454530434225,9.506840967155213e-05,0.02666550503403232,MOSPD1,?,tumor,post.treatment_vs_treatment.naive,responder_vs_nonresponder,jerby_melanoma,True
59.90799328275462,-6.503928238925286,1.5738859019962608,-4.132401358113657,3.589928467454354e-05,0.013813833570501562,COL19A1,?,tumor,post.treatment_vs_treatment.naive,responder_vs_nonresponder,jerby_melanoma,True
20.758163805410504,-4.936471310334877,1.0690737341928966,-4.617521834508163,3.883498311014569e-06,0.003346902714511489,PLA2G7,?,tumor,post.treatment_vs_treatment.naive,responder_vs_nonresponder,jerby_melanoma,True
100.30376086063914,-3.2323613698427733,0.8428169627961958,-3.835187843299733,0.00012546836631243958,0.03156452441366101,B4GALT5,?,tumor,post.treatment_vs_treatment.naive,responder_vs_nonresponder,jerby_melanoma,True
37.50792555287042,-7.460101872631031,1.6617652546777306,-4.489263361134473,7.146989280603585e-06,0.004744448005886414,KCTD15,?,tumor,post.treatment_vs_treatment.naive,responder_vs_nonresponder,jerby_melanoma,True
60.42942145534365,-6.074977738938577,1.2462031124319322,-4.874789413006215,1.0892458784886333e-06,0.001834002084501648,KIFC3,?,tumor,post.treatment_vs_treatment.naive,responder_vs_nonresponder,jerby_melanoma,True
81.37887615098575,-6.470079225200486,1.6227181191188884,-3.987186159425916,6.686156240354895e-05,0.021335361485991,FXYD3,?,tumor,post.treatment_vs_treatment.naive,responder_vs_nonresponder,jerby_melanoma,True
62.972696332007594,-4.875432787871796,1.27965712320432,-3.809952446998841,0.0001389935234407925,0.033130094520657294,DAAM2,?,tumor,post.treatment_vs_treatment.naive,responder_vs_nonresponder,jerby_melanoma,True
528.9253353657394,-12.669688997407524,2.9385408814338847,-4.311557847452933,1.6210835036485148e-05,0.007855050177123525,CPA3,?,tumor,post.treatment_vs_treatment.naive,responder_vs_nonresponder,jerby_melanoma,True
85.050049727737,-5.05098859288143,1.3930023837844752,-3.625972684381937,0.00028787578625409524,0.04955630146792537,CAMSAP2,?,tumor,post.treatment_vs_treatment.naive,responder_vs_nonresponder,jerby_melanoma,True
52.360901537962434,-3.864136090709316,0.8580779174912424,-4.503246164412282,6.692328984500122e-06,0.004744448005886414,CRAMP1L,?,tumor,post.treatment_vs_treatment.naive,responder_vs_nonresponder,jerby_melanoma,True
