gene,score,log2FC,pval,padj,contrast,contrast_label,cell_state,tissue,n_a,n_b,is_sig
Tomm7,5.247023,1.1669136,1.545765798151876e-07,6.537835294085777e-05,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Pdcd4,5.223448,1.2886505,1.7562180702479104e-07,7.251089894325956e-05,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Polr1d,5.2165914,0.962135,1.8224559133150204e-07,7.270732815532189e-05,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
mt-Nd1,5.2143297,0.58899885,1.8448315776680488e-07,7.270732815532189e-05,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Sin3b,5.1328716,1.5344343,2.853546786259235e-07,0.00010996301071226977,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Smim14,5.097011,0.90927875,3.4505780910289136e-07,0.00013007929277507042,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Map1lc3b,4.9793262,0.9078693,6.380598961616653e-07,0.00023541695019871145,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Gimap6,4.954844,0.8892524,7.238832703947552e-07,0.00026151791233157185,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Rps28,4.947864,0.45417678,7.503219748364587e-07,0.00026553741562528635,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Tagln2,4.9415493,1.3483912,7.750425183461505e-07,0.0002679126012151425,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Snx3,4.938333,1.1758654,7.879327986835977e-07,0.0002679126012151425,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Srp14,4.928814,1.0999773,8.273033494511755e-07,0.00027588975736216986,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
H2-Eb1,4.9210515,0.4780075,8.608054248703785e-07,0.00028164579005051385,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Gngt2,4.882492,1.8448728,1.0475341694062248e-06,0.0003363942598458027,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Ppib,4.8750544,0.93693674,1.0877843379489967e-06,0.00034296851280679185,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Dynlrb1,4.867527,1.5536605,1.1300344353066239e-06,0.0003444516476721415,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Eif1,4.8671455,0.6506901,1.132215207733814e-06,0.0003444516476721415,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Tkt,4.856738,1.4339526,1.1933539699207067e-06,0.0003553097723246503,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Hint1,4.8541756,0.8589394,1.2088851027711417e-06,0.0003553097723246503,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Cd37,4.8271594,0.8355681,1.3849427938465001e-06,0.0003935434416436975,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Ap2m1,4.827028,1.5104985,1.3858589423013996e-06,0.0003935434416436975,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Mbd2,4.824003,1.30876,1.407052268145392e-06,0.0003935434416436975,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Gm31243,4.8115144,1.0160173,1.4979105259640603e-06,0.00041230581636099634,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Rpl37a,4.8053684,0.37057224,1.5446671802441214e-06,0.00041853239957208294,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Unc93b1,4.706874,0.9031525,2.515443163282745e-06,0.0006710815368382474,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Map2k1,4.7020607,1.3155944,2.5754910824056388e-06,0.0006720831328064659,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Gtf3c6,4.700385,3.668541,2.5967112564461803e-06,0.0006720831328064659,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Selenow,4.696058,0.8647056,2.652306852761203e-06,0.0006763772519666473,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Stx16,4.6674967,1.778413,3.048916889003221e-06,0.0007662502575681864,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Rpl35,4.6606307,0.7974389,3.152415470703661e-06,0.0007809433811067454,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Rpl41,4.6512628,0.6040162,3.299083299043617e-06,0.0008057662463199347,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Impdh2,4.6412845,2.1756082,3.4625044546265487e-06,0.0008339345798288746,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Cdkn2aip,4.632576,1.8780594,3.611433413417357e-06,0.000857888586603704,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Atp6v0c,4.6111107,0.85703933,4.0052328992455525e-06,0.0009385776176461775,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Jpt1,4.5986285,0.8142879,4.252812953152914e-06,0.0009833070589416624,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Anp32a,4.5920305,0.9607601,4.389545744042642e-06,0.0009991189015214352,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
AY036118,4.589813,2.2499044,4.4364313140620785e-06,0.0009991189015214352,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
H2-T23,4.5781536,0.8266278,4.690984707730606e-06,0.0010429021258558516,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Ran,4.572133,0.82327807,4.827841739147699e-06,0.0010524032036970036,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Ubc,4.568741,0.8750932,4.9066350728483856e-06,0.0010524032036970036,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Dnajb6,4.56835,1.1251141,4.915786834637985e-06,0.0010524032036970036,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Gm43305,4.5634055,0.9148697,5.03304713817191e-06,0.0010643667124760866,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Psmc4,4.555523,1.4193473,5.225545797643592e-06,0.0010917613214088857,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Rpl21,4.541964,0.5042729,5.573254358146111e-06,0.0011505452836263299,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Cep164,4.5368853,1.9645492,5.7091092939844935e-06,0.0011647254619645308,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
1110004F10Rik,4.520608,1.7230923,6.166232370330225e-06,0.0012433562271383306,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Pitpna,4.5171704,0.92956454,6.267146281375743e-06,0.0012491791225900778,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
BC031181,4.511878,1.4277432,6.425615214073699e-06,0.001255126472058504,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Gm47283,4.5113463,2.997226,6.441742460827337e-06,0.001255126472058504,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Dnajc8,4.497036,1.0122939,6.890730134685438e-06,0.0013276905696175576,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Plekhj1,4.489857,1.1020848,7.127094880047705e-06,0.0013581423331308488,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Rpl10,4.46637,0.76253533,7.955784587685488e-06,0.001499578918859283,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Sh3bgrl3,4.461729,0.7469717,8.130102034627065e-06,0.0015037062630703147,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Rnf130,4.459758,1.3133842,8.205240062676064e-06,0.0015037062630703147,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Arpc4,4.4582114,1.2156546,8.264637723273965e-06,0.0015037062630703147,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Mif,4.4555807,1.1227939,8.366637737975343e-06,0.0015037062630703147,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Tomm6,4.4544396,0.82127446,8.411251226447178e-06,0.0015037062630703147,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Cdk11b,4.4458833,1.16574,8.753149857891844e-06,0.0015488609355683925,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Neurl3,4.4417424,0.83729476,8.923333043194701e-06,0.0015630254373943365,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Cd79a,4.438246,0.5001304,9.069501380393443e-06,0.001572742234374027,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Arhgef1,4.4277215,0.7431114,9.52337535154416e-06,0.0016350975442685866,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Rpl9,4.4187784,0.4699226,9.9260397956031e-06,0.0016839729235647973,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
H2-Oa,4.4171247,0.80684155,1.000226118027646e-05,0.0016839729235647973,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Pcbp1,4.4144197,0.808077,1.012812449155225e-05,0.0016887673731539189,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Ppdpf,4.4068017,0.83931625,1.049081610878172e-05,0.0017325832584988935,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Slbp,4.380885,0.91988903,1.1819815719646694e-05,0.001933654947116918,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Smc4,4.36884,1.1756195,1.2490797511336396e-05,0.0020104377864694966,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Jund,4.3683124,0.75777423,1.2521035749882109e-05,0.0020104377864694966,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Ube2s,4.3646407,0.79952145,1.2733192226017159e-05,0.002025745746709757,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Fcf1,4.3596797,2.422353,1.3025292202922e-05,0.002043886690535985,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Magoh,4.3569937,1.1644353,1.3186103395180723e-05,0.002043886690535985,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
B4galnt1,4.3554187,0.8247144,1.3281277572710558e-05,0.002043886690535985,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Eif4a2,4.352894,0.80141544,1.3435224566794853e-05,0.002043886690535985,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Myl12b,4.3528724,0.79978234,1.3436542455515965e-05,0.002043886690535985,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Mrpl41,4.3495574,2.9020982,1.3641251133532076e-05,0.0020569820513615627,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Prkar1a,4.3420134,0.9011756,1.4118298711357027e-05,0.002110563947876226,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Ndufa1,4.3375025,0.99462867,1.4411093539081987e-05,0.002119426130646929,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Tmbim6,4.331275,0.80837667,1.4824827275575425e-05,0.0021603136956786003,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Rpl14,4.3161736,0.56241757,1.5875700770846912e-05,0.0022941710588938024,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Rpl36,4.308599,0.57150966,1.642920555640464e-05,0.0023545359797819245,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Sirt7,4.300456,1.1768506,1.7044686248690294e-05,0.0024227205265453964,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Dazap1,4.290588,1.5118315,1.7820066882495123e-05,0.002512339673246731,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Tbcb,4.28021,1.8193921,1.8671711183947316e-05,0.0026004883751853825,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Eif3i,4.2793355,0.82244587,1.8745230776666444e-05,0.0026004883751853825,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Elavl1,4.2632394,1.1863481,2.014843227104407e-05,0.0027573068345273263,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Rbis,4.2627387,1.5157253,2.0193643272300933e-05,0.0027573068345273263,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Psmb2,4.259422,1.0275344,2.0495654389541564e-05,0.002776680802883127,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Cope,4.250239,1.2970064,2.1354244757770457e-05,0.0028705733204999807,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Ddx39,4.2377186,1.2984084,2.2580244364499556e-05,0.0030120309040368213,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Snrnp48,4.2339115,0.90481985,2.296614538433692e-05,0.003040121580990737,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Rpl4,4.228292,0.6337563,2.354719354790317e-05,0.003093423358440825,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Ptges3,4.2264795,1.0017563,2.373758441605262e-05,0.003094988356080966,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Rabac1,4.2225027,0.74821043,2.416044195171118e-05,0.0031266136110792804,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Ost4,4.218519,0.9764736,2.459119626441852e-05,0.0031509880244238657,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
2410004B18Rik,4.217412,1.7681208,2.4712206408029855e-05,0.0031509880244238657,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Gimap3,4.2144265,0.8766504,2.5041350603489474e-05,0.003169650078942416,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Mark3,4.212543,1.1505536,2.5251141099845894e-05,0.0031730437522639685,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Tfam,4.203504,0.8685916,2.6281415834918496e-05,0.003269587142310065,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Ppp2ca,4.2025156,0.8096047,2.639652845414965e-05,0.003269587142310065,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
Snrpd2,4.199905,0.798694,2.6702695089354723e-05,0.0032840527343581576,TC_vs_SC,exercise_TC_vs_SC,B_Fo,vWAT,317,271,True
