gene,baseMean,log2FC,lfcSE,stat,pval,padj,n_a,n_b,contrast,cell_state,tissue,contrast_label,method,is_sig
Duoxa1,212.18516347142847,1.7051586808443868,0.2443174934845886,6.9792737987136695,2.9670973344290405e-12,3.3979198673881373e-09,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Duox1,172.93427441769396,2.0191315857796432,0.2679658825735962,7.535032319739784,4.882138893175998e-14,7.987179229235933e-11,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Adam33,176.94822927904826,-1.1372959125700788,0.241430495991496,-4.710655577703565,2.4692122262348874e-06,0.0006147264872791724,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Postn,7036.363203511005,1.4107754247793145,0.18604536154917173,7.582964783599009,3.377465459136555e-14,7.735746887606366e-11,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Tm4sf1,512.7749294302075,1.283236636996645,0.2842759883188787,4.514052152576496,6.360056601328412e-06,0.0012268148600914754,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Gask1b,224.93453707608305,-1.50575232416053,0.32805022206607465,-4.590005501832116,4.432343264150725e-06,0.0009830423066507358,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Amy1,122.40553850329745,-0.9558473524759825,0.25228303396065954,-3.7887896679767823,0.00015138301103057066,0.0190509696958472,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Mcub,119.82499277280971,1.3662963898888143,0.2954447910168558,4.624540460457345,3.754297997957575e-06,0.0008774330749512276,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Ddah1,36.69610712673728,2.0512748175509024,0.4699843673635335,4.364559674735392,1.2737907463222667e-05,0.0023528147785294514,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Ptprf,144.1298550654136,1.193227666037267,0.2456439047777835,4.8575504737912985,1.1884684764511068e-06,0.0003319595363980018,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Rspo1,192.31289071907722,-1.0959171524655227,0.2869416124130465,-3.8193036668657614,0.0001338289294261257,0.017220324716719002,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Mfap2,497.3276195981476,0.8116103902854729,0.19053235871413876,4.259698435283403,2.0470289682998193e-05,0.003619447739032448,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Pdpn,1483.0054763630524,0.640607284432699,0.17466462007990743,3.6676419308021693,0.0002447976715504846,0.028317403379759087,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Acot7,35.4011446669304,1.7834264973096516,0.5139463265663297,3.470063711175263,0.0005203349238471915,0.04965729623248364,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Lgi2,1369.7763689987023,-0.7360159713748151,0.208961979713423,-3.522248269202897,0.0004279032087387218,0.04244443374330907,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Sult1e1,1158.6937578888358,-1.700264636625621,0.18404591547649393,-9.238263355226573,2.505302506265592e-20,9.563574767251188e-17,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Cxcl10,334.2330578010769,-1.533713763014943,0.27791919167782453,-5.518560102869355,3.417885770145401e-08,1.5054472246040436e-05,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Bmp3,40.2000100541996,2.283435508074784,0.5419077852061359,4.21369755226194,2.5122364942789477e-05,0.004230901813600369,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Rasgef1b,54.2011600021919,2.1331353221864773,0.4187301751515459,5.094295679585207,3.5004010599687216e-07,0.00012931159012503806,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Sparcl1,528.4935848017147,-1.4522842002711682,0.30548370892949317,-4.754047950250469,1.99383716900175e-06,0.000518941437713819,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Pitpnm2,122.04931616668512,-0.9295192021176691,0.24884755744951662,-3.7352956631139107,0.00018749477048266583,0.023088065715779454,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Fscn1,370.6189411985769,1.1555677028155347,0.23162212191448134,4.989021313094563,6.068595216956058e-07,0.00018783122276913721,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Daglb,1056.6721493155617,1.4863236435559823,0.2859475867272131,5.197888398246558,2.0156507473051665e-07,7.95973529590992e-05,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Tfpi2,295.4619000430036,0.8622372209847894,0.23619230040788403,3.650572942029774,0.0002616559863876248,0.02996484356111079,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Wnt2,164.57106271221372,1.7419684661539407,0.2948370150434751,5.908242104191291,3.4577759834555788e-09,1.9598161460928723e-06,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Mgam,176.8501649155951,1.760762964238615,0.26332665963736607,6.686611096132109,2.2839777462873684e-11,2.2040179821025146e-08,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Gprin3,9.202395081079962,6.614631717011846,1.9126715516065953,3.458320751127251,0.0005435538363467633,0.04979822827074507,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Prokr1,94.34674373012535,-1.238141846504571,0.3506191535268525,-3.5313012254184986,0.00041352053479060396,0.041908293490460144,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Ret,166.8639189286289,0.9678127095485133,0.276299917848657,3.5027614813792014,0.00046046158736814225,0.04431265629025181,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Emp1,2183.565679912855,0.6392209086472481,0.14531892788853745,4.39874500820391,1.0887866163002043e-05,0.0020440630048967116,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Il11,104.05118642325874,1.4672803838693635,0.3991919084091222,3.6756265669733543,0.0002372663745719844,0.02801210847008624,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Aldh1a3,1904.0739455803548,0.7193285428602326,0.17733788320418378,4.056259891362355,4.986477308539888e-05,0.007716910559107945,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Arnt2,72.5876932582815,2.155675908838161,0.36911001002908705,5.840198992891813,5.213850784932088e-09,2.7140463267746484e-06,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Slco2b1,28.156968034389774,-2.66362712960417,0.7502201407351285,-3.550460704766104,0.0003845575396813513,0.041072131973261594,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Lmo1,138.48243470677718,-1.6109287113747834,0.28929539064205373,-5.5684561990411785,2.57006214430196e-08,1.1772940670618419e-05,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Rras2,1136.1966317928707,1.1033277589272592,0.1848398938036719,5.969099723132071,2.385662725027577e-09,1.7075380954384882e-06,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Efnb2,176.29664381578831,0.9386004356691721,0.22641622402178752,4.145464574035351,3.391254308539629e-05,0.005548092048770833,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Sfrp1,299.1350483967927,-2.8115456310412084,0.2759742370149484,-10.18771049592183,2.2500063066655114e-24,1.2883536111966718e-20,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Il34,259.24587922086135,1.501475838576535,0.296239586254413,5.068451038434327,4.0106611740317823e-07,0.00013508850519121168,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Cdh13,202.3170363194305,-1.4533939917677001,0.3024036568917615,-4.806138942585305,1.5387298226546465e-06,0.0004098031146288607,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Tagln,61.111939819608345,8.179845729837318,2.151045192029629,3.802730765558293,0.00014310985692803557,0.018209934239331815,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Col12a1,380.0576853550556,1.3966800291896606,0.1921207616504802,7.269802686555035,3.6001296801567243e-13,4.580965010794978e-10,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Tpbg,266.3151293168276,0.7928674930964009,0.21448515820815076,3.696607726707828,0.0002184995650326323,0.026339547565828476,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Nt5e,43.74530396280812,-2.8634591031621626,0.48517733756173753,-5.901881397743139,3.5937948889233594e-09,1.9598161460928723e-06,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Plod2,794.7616903871613,0.7747198012298154,0.17124022516077989,4.524169484724865,6.06331232305534e-06,0.0012181939074321008,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Spsb4,51.82334000785395,1.6019759788811982,0.3975044765122661,4.030082863310257,5.575719380057696e-05,0.008292615368885809,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Col6a6,197.37826071153248,-1.3435131523624837,0.3439425078627251,-3.9062143284095283,9.375336215608842e-05,0.012967383253806149,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Sgk1,1236.1041877858718,0.8474628425760992,0.239298962453407,3.541439686522274,0.00039794982729470803,0.041072131973261594,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
9330159F19Rik,32.71467578821517,-1.8793644450508247,0.5285403000940642,-3.555763760523757,0.000376882622588492,0.041072131973261594,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Rspo3,55.53735965015045,-1.79940528878479,0.3965819128177804,-4.537285313895726,5.69829908612506e-06,0.0011653021631125747,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Sowahc,74.77454585879627,-1.2653217998849517,0.3239743862555561,-3.9056229552877246,9.398295582133343e-05,0.012967383253806149,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Col6a2,4957.860460916978,0.6045434612573098,0.17037885110208015,3.5482306480345143,0.00038782844234129944,0.041072131973261594,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Avpr1a,18.888822657024004,-2.8851046198077355,0.7102085452942231,-4.062334421240317,4.858440753719504e-05,0.007621762124876132,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Ltc4s,98.89740966106937,2.8858103466225526,0.46527435073441936,6.202384339621132,5.561405512692763e-10,4.245947728757168e-07,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Aspa,16.96827232406797,-2.4092010927597114,0.686291161527464,-3.5104649860237194,0.00044732371543338014,0.04341314567070398,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Ccl8,51.183021055400125,1.9588175646676547,0.43170348568761363,4.53741428922601,5.694816366545299e-06,0.0011653021631125747,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Igfbp4,4497.911277712542,-0.7331021874030313,0.21169895481597215,-3.462946654792462,0.0005342943123908862,0.04979822827074507,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Slc9a3r1,13.87968519298529,-4.345304525431051,1.1370970396891027,-3.8214016691302923,0.00013269532223261874,0.017220324716719002,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Cygb,669.9073919205216,-0.8207786078001845,0.23372322690982503,-3.5117545596649533,0.0004451589100919001,0.04341314567070398,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Scin,10.77761568945787,-4.051201363410548,1.0398143686508852,-3.89608134446806,9.776156661808064e-05,0.01332816024893166,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Erh,321.56236561614907,1.5139434137176986,0.32281300451979944,4.689846420437013,2.7341018284088523e-06,0.0006661900880625144,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Ttc9,10.555139473896595,4.145469768065929,1.1985265709094106,3.4588050600500706,0.0005425774500334641,0.04979822827074507,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Serpina3n,49.61994985964594,2.991476238135383,0.4112249920630071,7.274548716331507,3.475804287016634e-13,4.580965010794978e-10,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Rian,3006.341413887343,0.7263180341274238,0.15828977248564668,4.588534197263342,4.463691926810886e-06,0.0009830423066507358,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Akr1c14,32.358501998922044,2.4958802817616825,0.5524664560571624,4.517704657716703,6.251359582049627e-06,0.0012268148600914754,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Akr1c18,178.65314432345303,2.696282730832837,0.3571548882310899,7.54933733145005,4.374784192499965e-14,7.987179229235933e-11,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Gng4,130.6284420157854,1.050578142249906,0.29404729301176136,3.572820315703042,0.0003531570962643557,0.0392655831691204,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
S1pr3,441.3971366977728,1.1127843217247417,0.2233017447917077,4.9833212130193125,6.250206464800462e-07,0.00018836148535498654,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Ntrk2,269.1470728291964,-0.9787851812385191,0.24880012006387398,-3.9340221418994394,8.353608291615122e-05,0.011810558290811898,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Gas1,1244.5807022927145,-1.0874166065243889,0.2176969826546667,-4.995092689223721,5.880751603082622e-07,0.00018707324266250606,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Lhfpl2,459.782727634868,0.7195816805015709,0.17798551499849416,4.04292270923091,5.278902587221487e-05,0.007954472688007957,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
F2r,49.792673310726634,1.8760494134216927,0.44187690973925237,4.245638031932316,2.1797227212585435e-05,0.003782149182401945,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Fst,905.6814185029185,-0.8991596379328958,0.17683909691588942,-5.084620163834958,3.6836249794936814e-07,0.00013182772895363012,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Fgf10,51.448631565028556,-2.3482070106748414,0.5633674452620792,-4.16816241411048,3.070651151319282e-05,0.0050963908673780315,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Cadps,47.130971831121855,-1.4180865250371713,0.38645964419855505,-3.6694297744283677,0.00024309210362375341,0.028317403379759087,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Plac9b,69.40100239264913,1.3733501101027823,0.3802149452598066,3.6120361054307097,0.0003038022542930194,0.034109249178075084,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Wnt5a,669.9584827747808,-0.8257672543187555,0.19110719923962488,-4.320963614161626,1.5534929163847636e-05,0.0028239049013394145,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Nefl,446.0208297166807,1.7194205160583598,0.35338334706535607,4.865595762610634,1.1411254118533198e-06,0.0003267042054136055,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Spry2,1424.3608290767224,0.9073747410115633,0.2618060579484156,3.465827903762051,0.0005286015136822779,0.04979822827074507,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Matn2,621.5595389738313,1.0523157670233765,0.2137833273950408,4.922347218774682,8.551231860566429e-07,0.0002510992494030942,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Angpt1,42.70713230565145,-2.186676997038084,0.4243203435080567,-5.153363562443865,2.5585524375149416e-07,9.766847504807038e-05,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Tnfrsf11b,870.4818514994814,0.9588474195607033,0.20838584204024393,4.601307891999345,4.198462769252122e-06,0.000961615912669506,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Ccn3,3526.709900145479,0.8256480458790456,0.17828343100853547,4.6310980286189185,3.637315991331603e-06,0.0008678029735985316,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Gm49257,39.32942973053421,2.4449017817805454,0.4821773391367675,5.070544762965436,3.966785989857409e-07,0.00013508850519121168,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Ppl,43.464894864179605,-2.64666404460248,0.56112828168071,-4.716682674904754,2.3972113342902527e-06,0.0006100636488953772,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Col8a1,169.01438483435567,2.227556564709237,0.3770479079822625,5.907887346809064,3.465228405664395e-09,1.9598161460928723e-06,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Map3k7cl,25.396678402873892,2.4720577263598824,0.5833050984407181,4.238018376606253,2.255013156071893e-05,0.0038543896512440775,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Clic6,49.802585302969305,-2.9534695823992108,0.5131428189472484,-5.755648278306766,8.630992356116845e-09,4.297483672271743e-06,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Thbs2,602.275020276124,0.6749757116245867,0.19503654072660892,3.4607653986784412,0.0005386419970406642,0.04979822827074507,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
C4b,140.06022617280087,2.0971129582772767,0.371954180906355,5.638094867403186,1.7194178238431604e-08,8.204488716104947e-06,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Slc29a1,636.4880975501522,-0.7323518790642541,0.18893936729034566,-3.876121157634868,0.00010613485069162135,0.014133212908377298,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Rftn1,627.0368932373043,0.7241809490844526,0.2045753842360396,3.5399222237260513,0.0004002449675323562,0.041072131973261594,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Ptprs,273.3478042522015,0.8197018942117372,0.2314907782714974,3.540969970088282,0.00039865894916000464,0.041072131973261594,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Colec12,408.89525685940833,-0.7473158281774144,0.1816169921703233,-4.114790247580853,3.8753164882264004e-05,0.006250721749742076,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Dtna,100.7808084127592,0.9470558763153216,0.26853740597750037,3.526718644160402,0.0004207436102160962,0.042266279159602925,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Cystm1,23.286948366701697,-2.5149140979928144,0.6373266139477126,-3.9460365265699426,7.945549794544175e-05,0.011468733267949508,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Ppp2r2b,96.4438177129162,-1.548832697707366,0.33992090027963684,-4.5564503283946785,5.202533484395909e-06,0.0011033224715426286,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Tnfaip8,18.102839505126294,-3.753767671145553,0.8813936212937855,-4.258900428205334,2.054349485130188e-05,0.003619447739032448,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Lox,809.5266445726755,0.9124752510841406,0.24794130147572313,3.680206749150603,0.00023304492665181977,0.027800317708506668,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Gstp2,43.46736306429352,1.9296778366255267,0.5322705314500603,3.6253704133657765,0.00028854756198879914,0.03271729386035374,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Gna14,62.8755700713668,1.2819325645819266,0.3640824036454731,3.5209956640206492,0.0004299296467188135,0.04244443374330907,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Glis3,102.59148742646157,1.181682345443141,0.29604948478953697,3.991502793133401,6.565591499045692e-05,0.009639635108598879,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Ankrd1,221.8388623657132,1.7753722936414518,0.3385247384891513,5.244438860111097,1.567586752864624e-07,6.411429819216313e-05,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Rbp4,16.080653089153,-2.864941991809788,0.707850102791647,-4.047385146249068,5.179298147072441e-05,0.007908442984036479,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Timp1,662.9150249818647,2.713550078657532,0.26077712227155436,10.4056293551389,2.3370663458012936e-25,2.6764083792116416e-21,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
C430049B03Rik,28.796604716920967,3.993247948978363,0.6701978568487753,5.958312024085459,2.548565690443651e-09,1.7168337815859228e-06,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Tmem35a,90.27096319682839,1.1845738249888504,0.3343344694381733,3.543080158559324,0.00039548247268211297,0.041072131973261594,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Nrk,61.76199583824748,2.337680988326301,0.510733913354108,4.577101553672455,4.71462619670963e-06,0.0010187150793343148,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Col4a6,73.7041803799858,-1.38172560246429,0.33885069428331527,-4.07768266606832,4.548679072086209e-05,0.007234926768546008,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Col4a5,806.2127520781902,-0.7026712415217542,0.1985521747962555,-3.538975295751864,0.000401683442281287,0.041072131973261594,3,3,SH_vs_SC,WAT_IPC,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Col3a1,28937.363085776906,0.7965740743675922,0.18863601414339007,4.22281014569192,2.4127505072804087e-05,0.011287076658820349,3,3,SH_vs_SC,pre_CP,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Cyp27a1,163.7018078390819,-0.9381754066438988,0.24048523877926395,-3.901176685131303,9.572624934304376e-05,0.03358623834093078,3,3,SH_vs_SC,pre_CP,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Chst1,63.38463661701828,-2.02952187760436,0.4260115824822263,-4.764006334708127,1.8978654226368248e-06,0.0020716255457760187,3,3,SH_vs_SC,pre_CP,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Cd44,288.7130614201196,0.9870351584533295,0.21657558818291925,4.55746267035268,5.177528874649888e-06,0.0046240039695055,3,3,SH_vs_SC,pre_CP,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Postn,2084.2093625500943,1.9515280890000906,0.22673252635091656,8.607181864941989,7.487860105183744e-18,7.35607376733251e-14,3,3,SH_vs_SC,pre_CP,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Sfrp2,112.35034773936574,2.4055987459716284,0.31150619169089006,7.722474898215577,1.1409239348839213e-14,5.604218368149822e-11,3,3,SH_vs_SC,pre_CP,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Tpm2,49.445648412346465,1.983260326432149,0.44185226477787076,4.488514565901748,7.172152109679742e-06,0.005871601860457815,3,3,SH_vs_SC,pre_CP,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Adamtsl1,100.307075728333,-1.0723576196565732,0.2829689124049602,-3.789665834817604,0.00015085007712708942,0.04939837192321754,3,3,SH_vs_SC,pre_CP,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Mfap2,233.23967383617676,1.0243387717381496,0.22244851150631934,4.604835360784377,4.127923044067394e-06,0.004055271598491808,3,3,SH_vs_SC,pre_CP,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Cxcl10,175.14220429701433,-2.0926850661655068,0.3720485931332389,-5.624762745483812,1.857631096395526e-08,3.0415613151649414e-05,3,3,SH_vs_SC,pre_CP,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
Inmt,779.6897263795521,-1.6326430382255166,0.21472253296835433,-7.603501205279347,2.8822456749920204e-14,9.438393837040535e-11,3,3,SH_vs_SC,pre_CP,vWAT,obesity_SH_vs_SC,deseq2_pseudobulk,True
